"id","identifier","claim","asserter","disputer","bond","currency","expirationTime","settlementResolution"
"0x05efcdef3c66aae47528bf1ed184cfca2fdd2fb3e76d0ebb01f452bc337bdfba","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1730759807,true
"0x05ffccadf785942a70e1b2200f4bff194d87cbd9c845aabf4aed1e3ee636ddde","0x4153534552545f54525554480000000000000000000000000000000000000000","proposalHash:551d8219945d95454096ffda0c92d34840eea6f525f781905c088d853de8a325,explanation:""bafkreihwpsuue27n7p42p3xgvsrnplzbrznrs3oduchgngzy7nxl54ht5m"",rules:""I assert that this transaction proposal is valid according to the following rules: Proposals approved on Snapshot, as verified at https://snapshot.org/#/smallgrants.apecoingwg.eth, are valid as long as there is a minimum quorum of 7 and a minimum voting period of 288 hours and it does not appear that the Snapshot voting system is being exploited or is otherwise unavailable. The quorum and voting period are minimum requirements for a proposal to be valid. Quorum and voting period values set for a specific proposal in Snapshot should be used if they are more strict than the rules parameter. The explanation included with the on-chain proposal must be the unique IPFS identifier for the specific Snapshot proposal that was approved or a unique identifier for a proposal in an alternative voting system approved by DAO social consensus if Snapshot is being exploited or is otherwise unavailable.""","0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081","","2000000000000000000","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",1725654455,true
"0x0611130fe88cfa76ee4c88c30afb67cadc69600c4ee431c9377cf84328b2bf2d","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1758580655,true
"0x06332f0b52dddfed8237ad43b193189d8fdb2eed1d168ffaf3797abbd0b5837b","0x4153534552545f54525554480000000000000000000000000000000000000000","proposalHash:4d3695bebb3c8140def353d17b3980cbe2157e810fa2759d3af29af72e59bff2,explanation:""bafkreigjjrvbvir7xevdt4yiu5u4jlpc5banx5fyn4bkhrhqzz4hl3hizu"",rules:""I assert that this transaction proposal is valid according to the following rules: Proposals approved on Snapshot, as verified at https://snapshot.org/#/acrossprotocol.eth, are valid as long as there is a minimum quorum of 6000000 and a minimum voting period of 72 hours and it does not appear that the Snapshot voting system is being exploited or is otherwise unavailable. The quorum and voting period are minimum requirements for a proposal to be valid. Quorum and voting period values set for a specific proposal in Snapshot should be used if they are more strict than the rules parameter. The explanation included with the on-chain proposal must be the unique IPFS identifier for the specific Snapshot proposal that was approved or a unique identifier for a proposal in an alternative voting system approved by DAO social consensus if Snapshot is being exploited or is otherwise unavailable.""","0x1d933fd71ff07e69f066d50b39a7c34eb3b69f05","","10000000000000000000","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",1702840091,true
"0x06c890cbcc13596383d3199c6e94da408eb24cb420c2255aaeef3b79bdeedd95","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1704780479,true
"0x06d00a7ffa0edf051ee5a3972ee062281d64dea126e59c236eac1d76631f0870","0x4153534552545f54525554480000000000000000000000000000000000000000","proposalHash:14fc33c95f2244b46d580b6420e7597f61344a7781ff9973e22f290032110404,explanation:""bafkreicdgigviivt5e7lxn3i2u6qfbpwk6do3wyz2elchovssmb2qmb5dq"",rules:""I assert that this transaction proposal is valid according to the following rules: Proposals approved on Snapshot, as verified at https://v1.snapshot.box/#/lightofhope.eth, are valid as long as there is a minimum quorum of 3 and a minimum voting period of 1 hours and it does not appear that the Snapshot voting system is being exploited or is otherwise unavailable. The quorum and voting period are minimum requirements for a proposal to be valid. Quorum and voting period values set for a specific proposal in Snapshot should be used if they are more strict than the rules parameter. The explanation included with the on-chain proposal must be the unique IPFS identifier for the specific Snapshot proposal that was approved or a unique identifier for a proposal in an alternative voting system approved by DAO social consensus if Snapshot is being exploited or is otherwise unavailable.""","0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081","","2000000000000000000","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",1758886475,true
"0x078c83fe2a4543b8b28ab61d77f053e400e0f1b915de29024d8ee6e60f88a4b2","0x4153534552545f54525554480000000000000000000000000000000000000000","proposalHash:3f2a2b4aee276c8e06039afeec9a4f25929c68954f5e8cbffd3df9f3b932217a,explanation:""bafkreiektxmjuadhjiujzkhhvyaztnyvz3j4eo2mkxodmacz7noaj23snu"",rules:""I assert that this transaction proposal is valid according to the following rules: Proposals approved on Snapshot, as verified at https://snapshot.org/#/paraswap-dao.eth, are valid as long as there is a minimum quorum of 25000000 and a minimum voting period of 72 hours and it does not appear that the Snapshot voting system is being exploited or is otherwise unavailable. The quorum and voting period are minimum requirements for a proposal to be valid. Quorum and voting period values set for a specific proposal in Snapshot should be used if they are more strict than the rules parameter. The explanation included with the on-chain proposal must be the unique IPFS identifier for the specific Snapshot proposal that was approved or a unique identifier for a proposal in an alternative voting system approved by DAO social consensus if Snapshot is being exploited or is otherwise unavailable.""","0xb8034521bb1a343d556e5005680b3f17ffc74bed","","2000000000000000000","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",1745433083,true
"0x079347a6781056cb689c5e7bc981984f927c59eb62e250ca913a7f5c1f6dc75d","0x524f50555f455448780000000000000000000000000000000000000000000000","j","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1744151843,true
"0x07ac9f21cd6fa8a5d19d3268d43f10a8e35046322411b5285a61a5b8e6673007","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1707372431,true
"0x07b36c7e1d7f1b1b8e375c27a93adf48344196de62f10c11c8d4f7200ac0e304","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1713593255,true
"0x08178acdae2b636d35b2deb92b7c217f324cb888f8b8957bb9e5757e8aba084c","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1755643055,true
"0x0821eca9ba58250d171ad80b84533c3ae84faffdbb36bda89c74efb4ad9751da","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1734993359,true
"0x0822c46ed35bbd1ad2d5cb0c17dee2573b732313273656af07ad1b107ac18b97","0x4153534552545f54525554480000000000000000000000000000000000000000","proposalHash:b3966eb6845db3b5c29680362c4286eba5e5a798e81cd7b89a74e87b0d9ff20c,explanation:""bafkreihexo7nbkeatigqt7rx2zuuhr63cxaogranrul25lpq5roj2o2wea"",rules:""I assert that this transaction proposal is valid according to the following rules: Proposals approved on Snapshot, as verified at https://snapshot.org/#/cow.eth, are valid as long as there is a minimum quorum of 35000000 and a minimum voting period of 168 hours and it does not appear that the Snapshot voting system is being exploited or is otherwise unavailable. The quorum and voting period are minimum requirements for a proposal to be valid. Quorum and voting period values set for a specific proposal in Snapshot should be used if they are more strict than the rules parameter. The explanation included with the on-chain proposal must be the unique IPFS identifier for the specific Snapshot proposal that was approved or a unique identifier for a proposal in an alternative voting system approved by DAO social consensus if Snapshot is being exploited or is otherwise unavailable.""","0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081","0x9a8f92a830a5cb89a3816e3d267cb7791c16b04d","2000000000000000000","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",1720838459,""
"0x08c28a557506710a1c09958697825a8cf23eba58dbd45b377fcedd1f87d115a5","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1691561219,true
"0x0903e74210a3167cf6aa9b8db78b9f1edbe142cf1045aa2ad5f0de97d0b08c2d","0x524f50555f455448780000000000000000000000000000000000000000000000",",","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1716469667,true
"0x0989b5db4b197056d71d7f171c591051264b386f78ad89c6473bc542c6c63a64","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1734734195,true
"0x09ca4e5471532a0a2cf68646186f7fd203322579fe235ed47691308c06b5a3a0","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1746225443,true
"0x09ffefbe55a25a98553f3b9a3a2daa514dda9a252b201359994705b065b3c242","0x524f50555f455448780000000000000000000000000000000000000000000000","b","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1698732491,true
"0x0a05352cb3f75d484a2ec2b18d70c3cf4b08b497a96b3bdc30b1792abd9cc4c4","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1748903867,true
"0x0a1a282b74c8ab3e930f37b90e98f1f6f073c750e0b54872f40b78d617d88681","0x524f50555f455448780000000000000000000000000000000000000000000000","|","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1723415723,true
"0x0a603ddeed6db542f9be527a245a4438d958184028dd7fa33e8a90e546be4154","0x4153534552545f54525554480000000000000000000000000000000000000000","proposalHash:e9666c20421c3284988a4ff84347b2d06c0a04992eb4ca00446675237934a009,explanation:""bafkreigq3f7pea4rmlkveqn74mtalbv7cisasnqxfc3b4luijchpn6n6ci"",rules:""I assert that this transaction proposal is valid according to the following rules: Proposals approved on Snapshot, as verified at https://snapshot.org/#/acrossprotocol.eth, are valid as long as there is a minimum quorum of 6000000 and a minimum voting period of 72 hours and it does not appear that the Snapshot voting system is being exploited or is otherwise unavailable. The quorum and voting period are minimum requirements for a proposal to be valid. Quorum and voting period values set for a specific proposal in Snapshot should be used if they are more strict than the rules parameter. The explanation included with the on-chain proposal must be the unique IPFS identifier for the specific Snapshot proposal that was approved or a unique identifier for a proposal in an alternative voting system approved by DAO social consensus if Snapshot is being exploited or is otherwise unavailable.""","0x1d933fd71ff07e69f066d50b39a7c34eb3b69f05","","2000000000000000000","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",1703885807,true
"0x0aa1df5d1b498aa6bbee8a781d38650f653ec435a86ed793d4d1e699f9c47288","0x524f50555f455448780000000000000000000000000000000000000000000000","h","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1699250879,true
"0x0ab42747f09725ed9d1bd1aa0a0f7a5f13f71bfa00e6cb851b187aadfa5e61e6","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1729291055,true
"0x0ac8e22d93c6b439a17542811d520531a4402e5326c891493410139f236281ba","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1734475055,true
"0x0afebafd4da821acfb81182a2a01568d79c2146797ca8e98267b08c1b21a77b8","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1734561431,true
"0x0b7c2d935897316ea0a19a81e8bd51a94e0c8066f4026abf56e68b4a48b058d6","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1726871783,true
"0x0b871910a15c29ffe401cd5b7ec3fca58a0aec54a1600f450cfdb7e70ef3fac8","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1725489407,true
"0x0b8eee147a5237a36c0683a17a24b430ee6b65231d96cd4fda2ba49fe7165c12","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1729550243,true
"0x0be0df4e8cbdb91cf31d9cc24afa5bc161053a56c33aa0eb1392c85403def7d2","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1727563007,true
"0x0c912092bf632b9bd499ae14dc1403b889f1e1c5c37d28ab0c3a9cab1782aaaa","0x524f50555f455448780000000000000000000000000000000000000000000000"," ","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1715432783,true
"0x0c9b1d20d1129a2492dfca5b807d533184104a5080ab023eb4815e8d90054ef9","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1746139055,true
"0x0ce2147350a0fda1570597a015a8133715660d41358b83d5f829023cecd38e4c","0x524f50555f455448780000000000000000000000000000000000000000000000","'","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1760567855,true
"0x0d48fb58092057c5b8246030fa46a36dba96e0474e7e655b383d6f9d501de98a","0x524f50555f455448780000000000000000000000000000000000000000000000","c","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1721169275,true
"0x0d7b7b78c7125b5ceddbb8d88054deb06cb2ffbd377b6868a3857bb161e2c033","0x524f50555f455448780000000000000000000000000000000000000000000000","w","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1722983747,true
"0x0ddec67271249bc2ddda68ad1bef8de54eaf938ed9fa29ce3641bda497b42250","0x524f50555f455448780000000000000000000000000000000000000000000000","m","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1699682867,true
"0x0e512a0f481964823fca84d988b61f9a51a9cf8f2d7e29361326811479984078","0x524f50555f455448780000000000000000000000000000000000000000000000","C","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1718404475,true
"0x0e60c0400763baa45266b83b5dd810146dcf0d606e30380df351ae561297e8d1","0x524f50555f455448780000000000000000000000000000000000000000000000"," ","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1737671783,true
"0x0ea37bedafa85fd16ea8a184c4ddd2261bec7bf2950238503858fe550283c4f1","0x524f50555f455448780000000000000000000000000000000000000000000000","@","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1718145371,true
"0x0ea62ee3cdc6c038fdde7ef1a9b39bb8f2e01b23685650af6b3aa9163cc89b08","0x524f50555f455448780000000000000000000000000000000000000000000000","g","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1743719843,true
"0x0eadbe3ae799edc506cb5d7f9d80b24877a5fc93f5449ed8bb65e9f8279fdc53","0x524f50555f455448780000000000000000000000000000000000000000000000","9","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1695190079,true
"0x0eaef44d31b9656923c2fef47929bf65b9207edc4999563a80d4d4601d057497","0x4153534552545f54525554480000000000000000000000000000000000000000","proposalHash:c704ffcd15df0be93830e097d350271ce3b9c740649027caeadc34543e50e0dd,explanation:""bafkreialsnsxuigbpcgaqpr7lvpz4vohudqwfvq472yx5bfdkrrp2oj7xu"",rules:""I assert that this transaction proposal is valid according to the following rules: Proposals approved on Snapshot, as verified at https://snapshot.org/#/epochisland.eth/, are valid as long as there is a minimum quorum of 56600207 and a minimum voting period of 144 hours and it does not appear that the Snapshot voting system is being exploited or is otherwise unavailable. The quorum and voting period are minimum requirements for a proposal to be valid. Quorum and voting period values set for a specific proposal in Snapshot should be used if they are more strict than the rules parameter. The explanation included with the on-chain proposal must be the unique IPFS identifier for the specific Snapshot proposal that was approved or a unique identifier for a proposal in an alternative voting system approved by DAO social consensus if Snapshot is being exploited or is otherwise unavailable.""","0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081","","2000000000000000000","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",1711581671,true
"0x0f0ba69a658b06b6aca105de6004efcb2cefd311a9e964c151ee80e627acfdce","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1758839855,true
"0x0f1f5be71778fcf9f6226f4176c667e77b34d0da9ca12042e8abc3f74144ed67","0x524f50555f455448780000000000000000000000000000000000000000000000","z","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1700806067,true
"0x0f8923094149870833d7e4485a427ed52ece4a36f771b0fc9093cc6fd7d57693","0x524f50555f455448780000000000000000000000000000000000000000000000","&","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1760481467,true
"0x106dcb26571083ad05814b134a6e3e2246f9a2191cd9fe61b42263e20a4548ef","0x4153534552545f54525554480000000000000000000000000000000000000000","proposalHash:b5fe3a6bfd178ada685287f4187cafe58241b02786d309e5746abeaa14f6113a,explanation:""bafkreie2ikahki6pajw4huyxoojwgigqpfzyyblzn2ig42bnmuomjoxvha"",rules:""I assert that this transaction proposal is valid according to the following rules: Proposals approved on Snapshot, as verified at https://snapshot.org/#/acrossprotocol.eth, are valid as long as there is a minimum quorum of 6000000 and a minimum voting period of 72 hours and it does not appear that the Snapshot voting system is being exploited or is otherwise unavailable. The quorum and voting period are minimum requirements for a proposal to be valid. Quorum and voting period values set for a specific proposal in Snapshot should be used if they are more strict than the rules parameter. The explanation included with the on-chain proposal must be the unique IPFS identifier for the specific Snapshot proposal that was approved or a unique identifier for a proposal in an alternative voting system approved by DAO social consensus if Snapshot is being exploited or is otherwise unavailable.""","0x1d933fd71ff07e69f066d50b39a7c34eb3b69f05","","10000000000000000000","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",1699212671,true
"0x108449b53580e1de0e8a781924ff441ac415d416aa05c36f115e11e16e20b02b","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1729895795,true
"0x108836b070c1484d271ab707619421111ad9522939da1bf2448cf73c56384014","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1732315091,true
"0x10afa14b2cf29643e5eec03649638aa260a92cc6a77e2fd0b75b1a3d6a922ed0","0x4153534552545f54525554480000000000000000000000000000000000000000","proposalHash:9b28c34ed33b4c577ac1f359701b5decb306e8b111f54d0a602d6c5ace9c2c7b,explanation:""bafkreibkfehqtytjqvok2dksqynw6jph5oqnejxjwd2kqr3cc27sibli2i"",rules:""I assert that this transaction proposal is valid according to the following rules: Proposals approved on Snapshot, as verified at https://snapshot.org/#/smallgrants.apecoingwg.eth, are valid as long as there is a minimum quorum of 7 and a minimum voting period of 288 hours and it does not appear that the Snapshot voting system is being exploited or is otherwise unavailable. The quorum and voting period are minimum requirements for a proposal to be valid. Quorum and voting period values set for a specific proposal in Snapshot should be used if they are more strict than the rules parameter. The explanation included with the on-chain proposal must be the unique IPFS identifier for the specific Snapshot proposal that was approved or a unique identifier for a proposal in an alternative voting system approved by DAO social consensus if Snapshot is being exploited or is otherwise unavailable.""","0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081","","2000000000000000000","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",1725384467,true
"0x10bc42f58e9fce4c6e97d0ed9e2bc3c9cde6c16074935353e605177c02972921","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1714025255,true
"0x1113baa5397690619bb2b9c95de1d7d547e50d6d54651b2bc188bbf2242213c9","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1751063843,true
